group,n,true_noise,mean_1mp,p90_1mp,mean_ent,cl_mean,cl_p90,C_proj,out_mass,Cproj_kappa
Allegro > Kids > Toys > Electronic Toys,233,0.09012875536480687,0.9824327230453491,0.9997309446334839,4.6550493240356445,0.22724930942058563,0.4469184875488281,0.0693426313172364,0.9625337164801078,0.044068202665210575
"Allegro > Kids > Events, Parties > Keepsakes",231,0.3722943722943723,0.9294388890266418,0.9989843368530273,4.466973304748535,0.14536117017269135,0.4726238250732422,0.036284145390532985,0.8839331800803477,0.03628414538804126
Allegro > Culture and Entertainment > Books and Comics > Magazines,229,0.1572052401746725,0.9519750475883484,0.9998893737792969,5.002481937408447,0.12027648836374283,0.3819850981235504,0.07257625193628557,0.8610472192410298,0.05181445731746685
Allegro > Kids > Kids' Room > Lamps,227,0.03524229074889868,0.8286917805671692,0.9932548403739929,2.97765851020813,0.20055581629276276,0.7252655029296875,0.029447768395763716,0.7729087687273908,0.029447768394002895
Allegro > Kids > Toys > DIY,226,0.16371681415929204,0.9522535800933838,0.9997966289520264,4.64533805847168,0.1647927314043045,0.4736844301223755,0.1706353029591655,0.9295910296186937,0.1537567332633114
Allegro > Sports and Travel > Winter Sports > Clothes,226,0.13274336283185842,0.6987890601158142,0.9961442947387695,2.762533187866211,-0.029904242604970932,0.69964599609375,0.1006613815615508,0.6929100205940483,0.06592590440554415
Allegro > Home and Garden > Garden > Water Ponds,225,0.3422222222222222,0.8782020807266235,0.9998530745506287,5.080339431762695,0.0010062111541628838,0.29388007521629333,0.3370255648303067,0.8713139687644111,0.3370255647989586
Allegro > Culture and Entertainment > Games > PC,224,0.29910714285714285,0.8615836501121521,0.9975522756576538,4.2895731925964355,0.06893245130777359,0.2950073182582855,0.055989199702257374,0.5434319068278585,0.03683976474030481
Allegro > Collections and Art > Handmade > Knitting,223,0.017937219730941704,0.4910922944545746,0.9994418025016785,2.6384117603302,-0.3937613070011139,0.42248231172561646,0.17795635094264312,0.48590973674449145,0.17795635093042242
Allegro > Business and Services > Office and advertising > Paper,220,0.12272727272727273,0.8016433715820312,0.9989359378814697,4.0175371170043945,0.019063888117671013,0.40026530623435974,0.08349324800671251,0.7667573739181865,0.051807693562260296
Allegro > Sports and Travel > Travel > Flashlights and Lamps,219,0.2054794520547945,0.5810362100601196,0.9944359064102173,3.2572133541107178,-0.30889075994491577,0.18030090630054474,0.05684272436522738,0.5720415256883455,0.0568427243623681
Allegro > Kids > Feeding > Bottles and Accessories,219,0.0730593607305936,0.8460599780082703,0.9996374845504761,4.923510551452637,-0.009831706993281841,0.3462492823600769,0.2197968525451883,0.8220128651078977,0.21979685252307601
Allegro > Sports and Travel > Gym and Fitness > Strength training,219,0.0410958904109589,0.8117615580558777,0.9995287656784058,5.261356830596924,-0.09825866669416428,0.1919078826904297,0.277591881491711,0.7712867265422595,0.27759188146589103
Allegro > Health > Massage Devices and Equipment > Massagers and Massage Devices,214,0.16822429906542055,0.6147342324256897,0.9966632723808289,3.733424425125122,-0.259471595287323,0.21689803898334503,0.0137440384748071,0.5770736177948034,0.013744038474115752
"Allegro > Electronics > Audio, Video and Household Appliances > Remote Controllers",211,0.3791469194312796,0.5743792653083801,0.97259521484375,2.081167221069336,-0.08264566212892532,0.37255859375,0.01638940484209672,0.19985733100023317,0.016389404841272305
"Allegro > Electronics > Audio, Video and Household Appliances > Other",210,0.2523809523809524,0.9375277757644653,0.9998681545257568,4.913314342498779,0.1344134658575058,0.5440747141838074,0.0005898017418856476,0.9372646737666357,0.0005898017418621362
Allegro > Supermarket > Groceries > Canned Foods,210,0.3047619047619048,0.9907018542289734,0.9996238946914673,5.723644256591797,0.09565949440002441,0.2140727937221527,0.01636838654725884,0.9517886482533955,0.009435332194779813
Allegro > Home and Garden > Construction Work and Equipment > Stairs,208,0.5865384615384616,0.46411484479904175,0.9987961649894714,2.826094388961792,-0.4770709276199341,0.1444002091884613,0.14445962605775453,0.45702488061327196,0.14445962604783413
Allegro > Home and Garden > Garden > Substrates,206,0.3786407766990291,0.8455490469932556,0.99983811378479,5.231715679168701,-0.05556890368461609,0.21805095672607422,0.2745264903150233,0.8235528498019986,0.2745264902894885
Allegro > Sports and Travel > Fishing > Rods,205,0.2780487804878049,0.6626865267753601,0.9992906451225281,3.7769129276275635,-0.18352465331554413,0.4953781068325043,0.14453772840007992,0.5567080983301489,0.1445377283877657
Allegro > Beauty > Manicure and pedicure > Appliances,198,0.06060606060606061,0.8513635396957397,0.9977192878723145,5.0350165367126465,0.0007311117951758206,0.2587013244628906,0.12978534345327175,0.7966207530763414,0.09308525824648445
Allegro > Home and Garden > Furniture > Teenager's Room,193,0.15544041450777202,0.8272445797920227,0.9991723299026489,2.6990277767181396,0.25756168365478516,0.733410656452179,0.07284190892158506,0.814887728098143,0.05061586690862114
Allegro > Fashion > Jewelry and Watches > Jewelry Accessories,191,0.031413612565445025,0.7052963972091675,0.9996423721313477,3.9118974208831787,-0.14582420885562897,0.3505859375,0.1874719141052126,0.6704162409168264,0.18747191409400277
"Allegro > Fashion > Clothing, Shoes, Accessories > Pregnancy and Maternity",191,0.03664921465968586,0.4007147252559662,0.9986982345581055,1.9942679405212402,-0.4620811641216278,0.40876102447509766,0.07498352478126218,0.35015140153974766,0.05348378409593308
Allegro > Sports and Travel > Military > Clothes,191,0.05759162303664921,0.9335851073265076,0.99965500831604,3.0319855213165283,0.36792317032814026,0.8971481323242188,0.11450730114241639,0.9282086260655787,0.09153497014738174
Allegro > Kids > Clothing > Underwear,188,0.0425531914893617,0.45341256260871887,0.9561065435409546,2.2836108207702637,-0.43148869276046753,0.21083778142929077,0.049144634533399005,0.3919713034274731,0.04914463453092695
Allegro > Kids > Mother and Baby Accessories > Calming Pacifiers and Teethers,188,0.0425531914893617,0.4855571389198303,0.99102783203125,3.0185468196868896,-0.43170982599258423,0.1397445648908615,0.09243823176654445,0.47834115079108697,0.09243823176189465
"Allegro > Automotive > Car Equipment and Accessories > Holders, Hangers",187,0.0213903743315508,0.8616998195648193,0.9951736330986023,1.9089851379394531,0.47567570209503174,0.7851318120956421,0.02473041708734628,0.8278532499935538,0.024730417085867533
Allegro > Kids > Strollers > Accessories,182,0.16483516483516483,0.9521542191505432,0.9997827410697937,5.742176532745361,0.07142528891563416,0.22188591957092285,0.11086319490917443,0.9244205483368465,0.07488095742844232
Allegro > Automotive > Car Parts > Mechanical tuning,182,0.016483516483516484,0.8807365298271179,0.9992001056671143,3.658407688140869,0.2067422717809677,0.7966812252998352,0.05017536796607501,0.8716205119431674,0.027642482553703333
Allegro > Electronics > Computers > Computer Monitors,182,0.12087912087912088,0.49265894293785095,0.9975690841674805,2.5387165546417236,-0.3510291576385498,0.4611305892467499,0.07534186921629596,0.4231354489431277,0.05566890535283949
Allegro > Supermarket > Pet Supplies > For Exotic Birds,180,0.18888888888888888,0.887178897857666,0.9993771314620972,5.1708807945251465,0.025661500170826912,0.23299865424633026,0.04021658704672362,0.8826024379995134,0.029951228825255895
Allegro > Kids > Garden Toys > Games,179,0.03910614525139665,0.87664794921875,0.9998840093612671,4.791013717651367,0.03814641386270523,0.378915935754776,0.26561262362511256,0.8715478658010174,0.26561262360687227
"Allegro > Electronics > Audio, Video and Household Appliances > Cameras",178,0.06179775280898876,0.9731454849243164,0.9997464418411255,4.5817084312438965,0.21953175961971283,0.605093240737915,0.10017844379150151,0.9404461829180129,0.049564754487064086
Allegro > Health > Personal Hygiene > Diapers,173,0.1676300578034682,0.8929589986801147,0.9993294477462769,4.136210918426514,0.15557171404361725,0.5264154672622681,0.12463710816521954,0.8714568387566275,0.12463710815460081
Allegro > Kids > Feeding > Baby Foods,172,0.48255813953488375,0.9941132068634033,0.9998264908790588,5.321842193603516,0.16617706418037415,0.4477282762527466,0.08676454417581367,0.9815153191949046,0.027413370537054668
Allegro > Beauty > Professional salon equipment > Beauty Salons,169,0.11242603550295859,0.962997317314148,0.9999095797538757,5.319765090942383,0.13289892673492432,0.40187662839889526,0.22176406269043847,0.9544255638263635,0.13446205340397016
Allegro > Health > Hospital and medical office equipment > Disposable Products,166,0.12650602409638553,0.8769490122795105,0.9998846054077148,4.2006072998046875,0.13284429907798767,0.527275562286377,0.1710826050828807,0.8738113893083779,0.11460225098712555
Allegro > Automotive > Machine and Other Vehicles Parts > Spare parts for construction machinery,165,0.24242424242424243,0.9781142473220825,0.9999706149101257,4.312860488891602,0.2553005814552307,0.6796734929084778,0.1867782448969919,0.9748747262087736,0.18677824488107891
Allegro > Home and Garden > Tools > Protective Workwear,162,0.3888888888888889,0.8374088406562805,0.9997108578681946,2.4118783473968506,0.27724453806877136,0.7785922288894653,0.1840784826353575,0.7972208666212764,0.18407848261967455
Allegro > Culture and Entertainment > Musical Instruments > Percussion Instruments,159,0.16352201257861634,0.9980459213256836,0.9999597072601318,6.533430576324463,0.09170833230018616,0.22366966307163239,0.035551300080659626,0.9924409783111429,0.01600763566226563
Allegro > Business and Services > Office and advertising > Document organization,159,0.012578616352201259,0.7843602895736694,0.9994750022888184,4.53823709487915,-0.06731322407722473,0.17078551650047302,0.1125595939716355,0.7577284623242024,0.0851839434673122
Allegro > Automotive > Garage Tools and Equipment > Diagnostics and Measurements,158,0.04430379746835443,0.925913393497467,0.9998741745948792,5.571359157562256,0.050664227455854416,0.23128032684326172,0.16504191225141635,0.9075179141533526,0.16504191223239853
Allegro > Home and Garden > Garden > Beekeeping Accessories,157,0.7961783439490446,0.2646462023258209,0.9998800754547119,1.6993464231491089,-0.7129775881767273,0.07146251201629639,0.0942652857318276,0.26451008486899596,0.09426528572708591
Allegro > Automotive > Motorcycle Parts and Equipment > Spare parts for ATVs,157,0.012738853503184714,0.8334846496582031,0.999800980091095,3.2044148445129395,0.1908387690782547,0.7860962152481079,0.07169758257035072,0.8276583601714699,0.07169758256749263
Allegro > Sports and Travel > Water Sports > Sailing,156,0.32051282051282054,0.9343485832214355,0.99996417760849,5.521528244018555,0.05763009935617447,0.3496170938014984,0.4408362588221493,0.9331137434794352,0.4408362587621468
Allegro > Kids > Health and Hygiene > Hygiene,154,0.11038961038961038,0.9399682283401489,0.9996705055236816,5.372019290924072,0.0913606584072113,0.2693241238594055,0.3080080912744468,0.934095197683805,0.30800809123895495
Allegro > Kids > Mother and Baby Accessories > Safety and Security,153,0.026143790849673203,0.8837812542915344,0.9993125796318054,4.525972843170166,0.11267339438199997,0.6580248475074768,0.13793670876578815,0.873268029658623,0.1379367087551524
Allegro > Sports and Travel > Bicycles and Accessories > Tools and Lubricants,151,0.059602649006622516,0.8583902716636658,0.999361515045166,4.7282328605651855,0.026133539155125618,0.395721435546875,0.12578421497572134,0.8553758993843533,0.12578421496939418
Allegro > Sports and Travel > Travel > Beach/Picnic,149,0.174496644295302,0.956390380859375,0.9999719262123108,5.428269386291504,0.13602730631828308,0.44608765840530396,0.18807255284018015,0.9407676782384015,0.15692998896020707
Allegro > Automotive > Car Equipment and Accessories > Trunk Organizers and Mesh Nets,149,0.053691275167785234,0.7319077849388123,0.9968328475952148,4.086777687072754,-0.11929957568645477,0.28146737813949585,0.05547517522173792,0.6830086764073212,0.05547517521894743
Allegro > Sports and Travel > Extreme Sports > Climbing,148,0.19594594594594594,0.8143234252929688,0.9998458623886108,5.195352554321289,-0.09752878546714783,0.1773422211408615,0.20004797208693917,0.8130166925288536,0.20004797207151429
Allegro > Automotive > Garage Tools and Equipment > Electrical tools,147,0.02040816326530612,0.9889405965805054,0.999881386756897,3.730227470397949,0.3669894337654114,0.8098024129867554,0.08072692858104438,0.9855117728921021,0.08072692857353564
Allegro > Automotive > Garage Tools and Equipment > Compressors and accessories,146,0.08904109589041095,0.8408351540565491,0.9989023208618164,4.852956295013428,-0.007564039435237646,0.3301839828491211,0.17212157309071446,0.8269847945807731,0.11218420267297745
Allegro > Sports and Travel > Martial Arts > Eastern Martial Arts,142,0.2746478873239437,0.8029934763908386,0.9998732805252075,4.750043869018555,-0.06810697913169861,0.26213422417640686,0.1781415876004685,0.7711747418826734,0.17814158758529133
"Allegro > Kids > Events, Parties > Tableware",141,0.18439716312056736,0.9253535866737366,0.9986324310302734,4.747989654541016,0.13290931284427643,0.55401611328125,0.03967483285267756,0.8916275792933525,0.03769350896276339
Allegro > Collections and Art > Collections > Militaria,140,0.1357142857142857,0.982713520526886,0.9999814033508301,5.971414089202881,0.11400079727172852,0.3554764986038208,0.34451006884742086,0.977994048169681,0.33830456609576814
Allegro > Electronics > Photography > Studio Equipment,139,0.03597122302158273,0.8322620391845703,0.9999384880065918,5.007781982421875,-0.05751412734389305,0.24697265028953552,0.18501721476361818,0.8262314058893876,0.1193273820233493
Allegro > Kids > Toys > Military,139,0.08633093525179857,0.8763402104377747,0.9997730255126953,5.2236247062683105,0.018475275486707687,0.4056335389614105,0.15620913587876367,0.8251434367337673,0.1562091358709061
Allegro > Electronics > Computers > VR Devices,139,0.06474820143884892,0.34674155712127686,0.9988729357719421,1.9761141538619995,-0.5830431580543518,0.154856875538826,0.03252133043602618,0.34352403493236294,0.03252133043472978
"Allegro > Kids > Events, Parties > Invitations",137,0.5182481751824818,0.7633848786354065,0.9951850771903992,3.8057808876037598,-0.011348428204655647,0.3085670471191406,0.04303462351685147,0.6563291210327705,0.03307774376006124
Allegro > Automotive > Garage Tools and Equipment > Engine maintenance,134,0.05223880597014925,0.9881420731544495,0.9998959898948669,5.391224384307861,0.15412849187850952,0.39430543780326843,0.03554080172583312,0.9775278559371606,0.018051045505787334
"Allegro > Sports and Travel > Travel > Sleeping Bags, Mattresses and Sleeping Pads",133,0.03759398496240601,0.88064044713974,0.999565601348877,4.417408466339111,0.12669312953948975,0.5648892521858215,0.04358435433840453,0.8745659648027635,0.024837431551991234
Allegro > Automotive > Garage Tools and Equipment > Pneumatic tools,133,0.06766917293233082,0.9316055774688721,0.9998433589935303,4.172872066497803,0.2318231612443924,0.6680053472518921,0.1916106886569397,0.9257769051351046,0.19161068864216538
Allegro > Business and Services > Office and advertising > Drafting tools,132,0.6515151515151515,0.5020871162414551,0.9998199939727783,3.1232750415802,-0.42274147272109985,0.20842628180980682,0.15621821237854824,0.47784683288949903,0.15621821236920722
Allegro > Health > Oral hygiene > Toothbrush,132,0.10606060606060606,0.7849110960960388,0.9849540591239929,3.7846603393554688,-0.011872276663780212,0.17164306342601776,0.012084924095550155,0.6935707479715347,0.012084924095068412
Allegro > Electronics > Computers > Power Strips and UPS,131,0.07633587786259542,0.7736138701438904,0.9869461059570312,3.999631881713867,-0.03458861634135246,0.26348876953125,0.07550727851180863,0.7695450446077885,0.07550727850801049
Allegro > Supermarket > Groceries > Ready Meals,130,0.2076923076923077,0.9811760783195496,0.999699592590332,5.7893967628479,0.0657222792506218,0.17115679383277893,0.07994933320592268,0.9647192546954522,0.07994933319787952
Allegro > Sports and Travel > Travel > Travel Accessories,129,0.24806201550387597,0.9535678625106812,0.9999369978904724,4.886617660522461,0.19080309569835663,0.5697216987609863,0.3010574531437611,0.953121349793072,0.1944494455032383
Allegro > Kids > School Supplies > Study Aids,129,0.17829457364341086,0.9885002970695496,0.9998900890350342,5.016831398010254,0.2031799703836441,0.5237880945205688,0.03726579833401827,0.9838849555614383,0.03098130395242992
Allegro > Kids > Mother and Baby Accessories > Mother Accessories,128,0.1328125,0.9505386352539062,0.9999107122421265,6.070751190185547,0.04965768754482269,0.1893116980791092,0.22040308278958154,0.9441915461793542,0.14233277101682854
Allegro > Sports and Travel > Water Sports > Diving,126,0.11904761904761904,0.963425874710083,0.999953031539917,5.602182388305664,0.10674978792667389,0.35272857546806335,0.3431304530928569,0.9453750593321664,0.1943214472470454
Allegro > Culture and Entertainment > Musical Instruments > MIDI and Keyboard Instruments,124,0.23387096774193547,0.9465816020965576,0.9999191761016846,5.304930686950684,0.15454865992069244,0.48930415511131287,0.24017483821529495,0.8994751514927033,0.24017483818935606
Allegro > Sports and Travel > Gym and Fitness > Training Accessories,124,0.008064516129032258,0.8458483815193176,0.9983878135681152,4.084251403808594,0.07131192088127136,0.3325977325439453,0.061663312912347085,0.8457002096599149,0.061663312908659944
"Allegro > Kids > Events, Parties > Hair Accessories",123,0.14634146341463414,0.8665207028388977,0.999067485332489,4.063418388366699,0.12156789004802704,0.6353424191474915,0.16091681758127568,0.8522434045628804,0.16091681757165371
Allegro > Sports and Travel > Martial Arts > Boxing,121,0.10743801652892562,0.8297713994979858,0.9991092681884766,5.427562236785889,-0.07145114243030548,0.1868152618408203,0.12200429001899024,0.8163023640301602,0.10051568216022967
Allegro > Electronics > Computers > Optical Drives and Media,121,0.36363636363636365,0.7535061240196228,0.9951248168945312,3.6854374408721924,0.004079168662428856,0.2945556640625,0.09085178053518636,0.5015736453789325,0.06226862604477873
Allegro > Automotive > Garage Tools and Equipment > Wheels and tires maintenance,121,0.15702479338842976,0.9921326637268066,0.9999444484710693,5.822376251220703,0.11938758939504623,0.29387736320495605,0.14252738714094704,0.9894584466603177,0.0780248944292558
Allegro > Kids > Garden Toys > Pools and Pool Toys,117,0.042735042735042736,0.9822961091995239,0.9995790123939514,5.703310012817383,0.14159084856510162,0.35037416219711304,0.13412934356822437,0.9749620831929721,0.08822161921528383
Allegro > Home and Garden > Tools > Welders,117,0.1282051282051282,0.7380622625350952,0.9981592297554016,4.22639274597168,-0.07333537191152573,0.30911096930503845,0.08029895496958936,0.5666694360920507,0.08029895496478791
Allegro > Kids > Clothing > Accessories,117,0.3418803418803419,0.8562846183776855,0.9996954202651978,4.2772016525268555,0.052926573902368546,0.47996750473976135,0.18966649895167206,0.8496297755811968,0.189666498940331
Allegro > Business and Services > Industry > Wholesale Offers,116,0.5603448275862069,0.792489230632782,0.9999659061431885,3.988337278366089,0.040984418243169785,0.420346736907959,0.254227598806818,0.7922129836575739,0.2542275987893596
Allegro > Sports and Travel > Military > Air Guns,113,0.20353982300884957,0.9947018623352051,0.9999611973762512,6.308722496032715,0.08395940810441971,0.19619235396385193,0.1672283378934568,0.9931295503557256,0.13291742133932605
Allegro > Beauty > Manicure and pedicure > Acrylics and gels,112,0.09821428571428571,0.6415529251098633,0.9978002309799194,3.306495189666748,-0.1701894849538803,0.39551085233688354,0.12418547082440554,0.6211462196494852,0.1241854708181588
Allegro > Culture and Entertainment > Musical Instruments > Wind Instruments,112,0.16964285714285715,0.9941145181655884,0.9999786615371704,6.215395450592041,0.09171867370605469,0.2306005358695984,0.2536477594763859,0.9915588860000882,0.25364775944359674
Allegro > Fashion > Jewelry and Watches > Wedding Jewelry,111,0.018018018018018018,0.3991434872150421,0.9969959259033203,1.0787289142608643,-0.3134117126464844,0.85394287109375,0.05874356633533086,0.3982347266094104,0.058743566332989154
Allegro > Electronics > Photography > Memory Cards,110,0.01818181818181818,0.7590788006782532,0.9939991235733032,2.7248716354370117,0.1692601591348648,0.47303199768066406,0.04433297948604062,0.682506309856068,0.02579806087842608
"Allegro > Sports and Travel > Fishing > Bags, Containers, Chairs",110,0.00909090909090909,0.7908285856246948,0.9997691512107849,5.046755313873291,-0.11054214835166931,0.23621311783790588,0.18149209092684299,0.7788101044568149,0.18149209091771362
"Allegro > Collections and Art > Antiques and Art > Clocks, Watches",109,0.5229357798165137,0.9554087519645691,0.9999614953994751,2.7771430015563965,0.47315436601638794,0.9215072393417358,0.11570049349493541,0.9293466746260267,0.08224532809984852
Allegro > Collections and Art > Collections > Banknotes,107,0.1308411214953271,0.9815400838851929,0.997601330280304,6.059552192687988,0.06659439206123352,0.12996216118335724,0.04499624110380253,0.8730850030328625,0.02889527311971619
Allegro > Health > Specialized Medical Equipment > Sterilization and Disinfection,107,0.102803738317757,0.8903064727783203,0.9995748400688171,5.230320453643799,0.04596437141299248,0.21553650498390198,0.11527967801368258,0.8867083548385406,0.11527967800678947
"Allegro > Automotive > Garage Tools and Equipment > Maintenance of oils, fuels and lubricants",105,0.05714285714285714,0.9256658554077148,0.999893844127655,5.415369987487793,0.05889994278550148,0.31557923555374146,0.18042337777960835,0.908622632140205,0.1479064647075853
Allegro > Sports and Travel > Water Sports > Swimming,104,0.09615384615384616,0.8672466278076172,0.998923122882843,4.909878730773926,0.04088347777724266,0.38387972116470337,0.17805389894293994,0.8588041135898004,0.17805389893071252
Allegro > Kids > Garden Toys > Houses and Tents,104,0.07692307692307693,0.7631124258041382,0.9977010488510132,4.527939319610596,-0.10270575433969498,0.32833799719810486,0.06623535316235502,0.7423434824897692,0.06623535315971467
Allegro > Electronics > Photography > Optical Equipment,102,0.058823529411764705,0.8405150771141052,0.9998825192451477,5.56469202041626,-0.05708381161093712,0.23548583686351776,0.17350463212148498,0.7799535072317311,0.157129779786022
Allegro > Business and Services > Industry > Professional Cleaning Equipment,101,0.09900990099009901,0.9916596412658691,0.999918520450592,4.731498718261719,0.27117490768432617,0.6860165596008301,0.1009327058522532,0.9900964793592396,0.09979209479278603
Allegro > Home and Garden > Furniture > Kid's Room,99,0.25252525252525254,0.959782063961029,0.9999398589134216,4.241011619567871,0.2835993766784668,0.653136134147644,0.15325639385909584,0.9582154612348537,0.12463808571185395
Allegro > Supermarket > Groceries > Sugar and Sweeteners,98,0.15306122448979592,0.9822371602058411,0.9994774460792542,5.762258052825928,0.09892545640468597,0.23598861694335938,0.09577240371742463,0.9631095400878361,0.09577240370778961
Allegro > Kids > Car Seats > Accessories,96,0.15625,0.9888998866081238,0.9998236298561096,4.557272911071777,0.31206345558166504,0.8645668029785156,0.09074669238233746,0.9698222111910582,0.06309852386383684
Allegro > Sports and Travel > Travel > Travel Furniture,96,0.20833333333333334,0.9519767761230469,0.999751091003418,4.241830825805664,0.24838988482952118,0.6603362560272217,0.07021912333210543,0.9478764062126478,0.04046103434172565
Allegro > Health > Dermatological cosmetics > Body Dermatological Cosmetics,95,0.14736842105263157,0.9933910369873047,0.9996519684791565,3.869260787963867,0.3751614987850189,0.7689863443374634,0.045944275552414975,0.986984646320343,0.031404759259444526
Allegro > Electronics > Consoles and Gaming Machines > Nintendo Switch,95,0.6526315789473685,0.7106855511665344,0.9584106206893921,4.118971824645996,-0.09872011840343475,0.32042235136032104,0.016948520538377428,0.5054418915196469,0.016948520537524887
Allegro > Sports and Travel > Bicycles and Accessories > Bikes,94,0.23404255319148937,0.8316347002983093,0.9986783862113953,4.860215663909912,-0.05586277320981026,0.23936870694160461,0.07909884471164466,0.7757228828491048,0.07909884470691497
Allegro > Supermarket > Groceries > Vegan and Vegetarian Products,91,0.18681318681318682,0.971724808216095,0.9996273517608643,5.674800872802734,0.09269461035728455,0.207000732421875,0.07509561497855452,0.9640821637688102,0.0485812067503001
Allegro > Home and Garden > Garden > Non-woven Agrotextiles and Accessories,90,0.34444444444444444,0.7949684262275696,0.9983723759651184,4.818788528442383,-0.07203170657157898,0.360443115234375,0.038538348621571725,0.7614655415217082,0.03853834862003547
Allegro > Sports and Travel > Running > Clothes,90,0.011111111111111112,0.9021199345588684,0.9993432760238647,3.860222816467285,0.18116997182369232,0.573217511177063,0.1605004396333755,0.8996990945604113,0.12964259144487103
Allegro > Beauty > Fragrance > Sets,89,0.2247191011235955,0.9340638518333435,0.9972114562988281,3.9702939987182617,0.20159094035625458,0.47288817167282104,0.01433407138669067,0.8970437853523854,0.014334071386119269
Allegro > Home and Garden > Construction Work and Equipment > Work at Heights,87,0.45977011494252873,0.9385227560997009,0.9993131756782532,5.628473281860352,0.05375612899661064,0.28980255126953125,0.17738719227224398,0.9185075074776836,0.17738719226332111
Allegro > Sports and Travel > Military > ASG,87,0.09195402298850575,0.9716699719429016,0.9999687075614929,5.561862945556641,0.12842491269111633,0.3407800495624542,0.21893132793201747,0.9711755767635916,0.21893132791892653
Allegro > Beauty > Care > Intimate hygiene,87,0.06896551724137931,0.9173329472541809,0.9998672008514404,5.6129302978515625,0.026693813502788544,0.20920276641845703,0.1373404154917844,0.904994371293605,0.13734041548357218
Allegro > Beauty > Care > Tanning,86,0.03488372093023256,0.9769768118858337,0.9998603463172913,5.011804103851318,0.16552844643592834,0.49126070737838745,0.1609210356436448,0.97000964228497,0.16092103563402257
Allegro > Supermarket > Groceries > Meat and Lunch Meats,86,0.3023255813953488,0.9940620064735413,0.9999595880508423,6.000309467315674,0.07018521428108215,0.1555028259754181,0.12735998152943634,0.9891675183939379,0.1273599815166235
Allegro > Sports and Travel > Travel > Tents and Accessories,86,0.08139534883720931,0.9842094779014587,0.9996989965438843,5.7713727951049805,0.13519495725631714,0.4003174304962158,0.10408677754738331,0.9829532206058502,0.10408677754214757
Allegro > Electronics > Computers > Servers and Accessories,85,0.09411764705882353,0.779230535030365,0.9999750852584839,3.178339958190918,0.04332645609974861,0.5556447505950928,0.21486543764462362,0.7788358176455779,0.21486543763177582
Allegro > Kids > Bicycles and Vehicles > Accessories,85,0.047058823529411764,0.8989060521125793,0.9999264478683472,4.475417137145996,0.14468082785606384,0.46494999527931213,0.325375089419633,0.8944621331551496,0.32537508939728865
Allegro > Home and Garden > Furniture > Basement/Garage,84,0.40476190476190477,0.9092129468917847,0.9992362260818481,4.282418727874756,0.1549358069896698,0.6117480993270874,0.10163675649345755,0.9088532676299413,0.10163675648834505
Allegro > Health > Medicine Cabinet Essentials > OTC Medication,84,0.047619047619047616,0.9985854029655457,0.9999686479568481,4.773100852966309,0.17639973759651184,0.4299716055393219,0.04044737191651812,0.9900237229608354,0.022833008945663254
Allegro > Health > Rehabilitation and Orthopedic Equipment > Healthy Legs and Feet,84,0.0,0.9391292333602905,0.9996146559715271,5.134113311767578,0.1468290537595749,0.47508543729782104,0.09812454738304877,0.9361938032365981,0.09812454737811294
Allegro > Automotive > Cars > Passenger Cars,83,0.14457831325301204,0.9991751909255981,0.9999812841415405,5.048661708831787,0.19063475728034973,0.36297377943992615,0.05141844332688606,0.9906491902937372,0.017669339494844595
"Allegro > Electronics > Stage, Studio and DJ Equipment > Microphones and Accessories",83,0.1686746987951807,0.9819717407226562,0.9997167587280273,5.598779201507568,0.12578918039798737,0.2689353823661804,0.07224657687354985,0.9433433901832764,0.06496319299634891
Allegro > Automotive > Car Equipment and Accessories > Parking Sensors and Rear-View Cameras,83,0.012048192771084338,0.7176167368888855,0.9658447504043579,3.153393507003784,0.018022526055574417,0.40434569120407104,0.06232066494419741,0.7097422674477818,0.062320664941713115
Allegro > Automotive > Garage Tools and Equipment > Drive system maintenance,83,0.060240963855421686,0.5230733752250671,0.9996598958969116,2.954099416732788,-0.37193113565444946,0.24568882584571838,0.14490542248326205,0.5100600460925735,0.14490542247597307
Allegro > Kids > Toys > Trains and Tracks,82,0.25609756097560976,0.9888726472854614,0.9994298219680786,5.075643539428711,0.1362459361553192,0.31232064962387085,0.045308567917429016,0.9647443003770781,0.04530856791431756
"Allegro > Health > Rehabilitation and Orthopedic Equipment > Stabilizers, Orthoses, Braces",81,0.04938271604938271,0.7664488554000854,0.9995138645172119,4.221978187561035,-0.03360582888126373,0.26739501953125,0.05033542746124182,0.6413779567789148,0.03019159383980043
Allegro > Supermarket > Groceries > World Cuisines,81,0.1728395061728395,0.9960367679595947,0.9998648166656494,5.815640449523926,0.10126648098230362,0.23899173736572266,0.02511471080245097,0.9890699158480138,0.016284089318897257
Allegro > Electronics > Consoles and Gaming Machines > Pegasus,81,0.7530864197530864,0.5370263457298279,0.9997467994689941,3.5795085430145264,-0.3842806816101074,0.08574533462524414,0.07476975553937976,0.5349998636010252,0.0747697555363992
"Allegro > Electronics > Stage, Studio and DJ Equipment > Sound Engineering",81,0.18518518518518517,0.9978188276290894,0.9999558925628662,6.155754089355469,0.10266287624835968,0.2627677917480469,0.06725784527670038,0.994120466856309,0.0377506187806377
Allegro > Sports and Travel > Military > Hunting,80,0.375,0.9891207814216614,0.9999665021896362,5.150293350219727,0.19501693546772003,0.5035664439201355,0.06919021682004392,0.9886828653514386,0.06919021681656354
