group,n,n_mis,structure,mean_s,max_s,p90_s,C,kappa,C_kappa
3098,286,108,0.2222222222222222,0.8954050757668235,0.9999999403953552,0.9999213814735413,0.750397312520735,0.1999400988213066,0.15003451282063865
353,284,17,0.7058823529411765,0.4475243907998985,0.9998809695243835,0.9444183349609377,0.2709581019332038,0.5658773927770027,0.1533290642737667
5448,283,115,0.3739130434782609,0.7950359707165101,0.9998930096626282,0.9963050842285156,0.603606946234544,0.4165142197793452,0.2514108762642743
823,283,118,0.8898305084745762,0.680493596164582,0.9998804330825806,0.9635498046875,0.47313697208918604,0.6830548968908134,0.3231785256856107
1252,282,17,0.8235294117647058,0.4746449832797896,0.9999948740005493,0.92255859375,0.29149423700943405,0.5393920416529908,0.15722967163059942
216,281,10,0.4,0.3860861272998552,0.999976634979248,0.9888992309570312,0.2266826840750859,0.41761446560241733,0.0946659679713386
1298,277,53,0.9433962264150944,0.8586164669870039,0.9999991059303284,0.9986719131469727,0.6916089274052951,0.4656008301720317,0.3220136907542938
2174,275,194,0.27835051546391754,0.800385152426633,0.9999907612800598,0.9991673469543457,0.6104856019751417,0.25221805721499047,0.1539754924878942
1066,275,80,0.9875,0.23796627088026567,0.9999857544898987,0.743701171875,0.1306044919782909,0.6157932852638035,0.08042536918552183
46,274,10,0.7,0.43605662523394956,0.9999810457229614,0.9602325439453128,0.2624679074577595,0.5240041746136791,0.13753427920998276
3430,274,8,0.875,0.4106679078001175,0.9999068379402161,0.90576171875,0.2440381555062558,0.5989869076647845,0.14617566011890995
1914,273,15,0.9333333333333333,0.5622748472751715,0.9999926686286926,0.996945571899414,0.3626082923103784,0.7302274908203888,0.2647865434444737
2000,268,8,1.0,0.5581126893634227,0.9999297857284546,0.9883430480957032,0.3590461166601391,0.42730243191360096,0.1534212788180119
293,267,28,0.6785714285714286,0.6549926284100679,0.9999270439147949,0.9853897094726562,0.44758358271835974,0.3877536574314199,0.17355217120530245
2304,266,259,0.8918918918918919,0.1544919878916633,0.9999993443489075,0.908447265625,0.08192542121256807,0.20406794743307477,0.01671835254943885
2075,265,11,0.36363636363636365,0.32455613658113297,0.999997615814209,0.8197021484375,0.1850979226119535,0.36310817642557935,0.06721056913978946
996,265,212,0.5990566037735849,0.47899164456241533,0.9999896287918091,0.9961132049560547,0.29483400299612006,0.27200050109415075,0.080194996554539
4389,264,214,0.8598130841121495,0.345502556950757,0.9999863505363464,0.9872451782226563,0.19896936451505803,0.4702945961121736,0.09357421692330507
1092,264,173,0.9479768786127167,0.2796819088133899,0.9999871253967285,0.8563720703125004,0.15631299867687892,0.44285951510237676,0.06922469879824106
698,263,243,0.205761316872428,0.54439422295574,0.9999956488609314,0.9930770874023438,0.34744006436531694,0.20283894521776236,0.07047437618225234
2523,262,10,0.4,0.7907676319129594,0.9999942183494568,0.9981350898742676,0.5981770070337942,0.4131275345081642,0.24712339211534418
696,260,199,0.271356783919598,0.6920503244950221,0.9999952912330627,0.99842529296875,0.48506857259456637,0.2978673305583709,0.14448608085650283
2672,260,33,0.7878787878787878,0.5251139941123816,0.9999935030937195,0.9927963256835938,0.3314899950012907,0.25311127065242633,0.08390385384334315
142,259,18,0.4444444444444444,0.5753081931110514,0.9999232292175293,0.9900238037109376,0.37388172450026663,0.6062033479087552,0.2266483531139605
160,258,9,0.2222222222222222,0.8074974500855734,0.999988853931427,0.9975181579589844,0.6197600850723577,0.4804083284431028,0.2977379065053665
1440,257,53,0.9811320754716981,0.24670697394975893,0.9999845027923584,0.73017578125,0.135920020715753,0.5698975876250065,0.07746049191584854
2673,251,21,0.6190476190476191,0.5367577225563536,0.9999830722808838,0.984100341796875,0.3410831905411703,0.2773057504563099,0.09458433012105177
2191,250,8,0.25,0.41626460433006285,0.9999997615814209,0.8775390624999999,0.2480624847301187,0.5662039011132654,0.140453946574043
4741,249,17,1.0,0.7089607595918648,0.9999381303787231,0.928173828125,0.5029807846962511,0.7505724329413148,0.3775235112921968
2848,248,224,0.8080357142857143,0.3367276376774234,0.9999823570251465,0.9660049438476563,0.1931312132315147,0.29902719971546754,0.057751485870270694
68,243,12,0.5833333333333334,0.8791839791914072,0.9999983310699463,0.9996722221374512,0.7235898408646386,0.3149164874276099,0.22787037102339522
2334,243,73,0.2191780821917808,0.9577915038100977,0.9999861121177673,0.9994192123413086,0.872550807625742,0.1927923166254163,0.16822109157554474
47,242,100,0.59,0.686828955392207,0.9999998807907104,0.9996514320373535,0.47964979943800173,0.23774162206124472,0.11403272133974124
3158,242,51,0.13725490196078433,0.41457086752268896,0.9999987483024597,0.999682879447937,0.24684311015516042,0.4683620539796297,0.11561194608299093
1635,242,19,0.3157894736842105,0.9197096750755941,0.9998959898948669,0.9976276397705078,0.7937485148721801,0.5239716892766855,0.4159017501984365
3811,242,5,1.0,0.293158613945827,0.9998092651367188,0.8177734375000001,0.16483413890812518,0.4095247978577238,0.06750366741640193
4109,241,13,0.38461538461538464,0.4863296403429815,0.9999313950538635,0.96722412109375,0.30053721641637077,0.5014488717422737,0.15070404808855267
537,241,30,0.7333333333333333,0.48101006108200894,0.9996981620788574,0.9752349853515625,0.29640722011691745,0.6168947196022249,0.18285204894210072
1497,241,6,0.3333333333333333,0.5853503052129785,0.9999885559082031,0.9986190795898438,0.3827184850448994,0.4225677695464636,0.16172449658962473
1289,240,33,0.9393939393939394,0.9562118681768577,0.9999721050262451,0.9990025043487549,0.8689192486486917,0.432756425601206,0.37603038818129336
2579,240,102,0.6372549019607843,0.6523856279750665,0.9999976754188538,0.9975872039794922,0.4450312580825167,0.2637525717205379,0.1173781388152902
25,239,73,0.2191780821917808,0.45119364466128487,0.9999996423721313,0.9997393131256104,0.2737022383255904,0.264465564328772,0.0723848169168253
3967,239,7,0.7142857142857143,0.5619529779984861,0.9997091293334961,0.9855911254882812,0.36232487208622527,0.3967609582128253,0.1437563634332701
2680,239,44,0.8409090909090909,0.4402440262638874,0.9991030693054199,0.971722412109375,0.2655543588442281,0.434708479541435,0.11543873156877503
220,236,211,0.43601895734597157,0.31089418495105486,0.9999832510948181,0.9453887939453125,0.1762039223866818,0.4413000268426217,0.07775879567901792
1559,236,6,0.6666666666666666,0.43515531642962313,0.9999887943267822,0.9783096313476562,0.26180140711163347,0.3149938012150393,0.08246582038953944
518,234,55,1.0,0.17395279142591688,0.999976634979248,0.43696289062500054,0.09295926654874113,0.45445019351909466,0.04224535667246851
2184,232,10,1.0,0.5781033491266185,0.998997688293457,0.9244140625,0.37633046571745565,0.7608992590615711,0.286349572526708
4327,231,36,0.4166666666666667,0.3968958565683076,0.999875545501709,0.955810546875,0.23426048608713668,0.36722003494573663,0.08602514388732357
3306,231,40,0.975,0.4218143601438184,0.9999592304229736,0.973388671875,0.2520673819419548,0.6223840871723811,0.1568827274158755
132,230,17,0.29411764705882354,0.6494868586892667,0.9999905824661255,0.9929416656494141,0.44220414607470226,0.27389951725027084,0.1211195021359292
5436,230,13,0.3076923076923077,0.9037255608517191,0.9999964237213135,0.999393892288208,0.7647664841985362,0.25429552369875685,0.19447669360652384
672,229,5,0.6,0.47337385686724465,0.9999726414680481,0.9922187805175782,0.2905072044377568,0.39619138418090016,0.1150964514407186
1465,228,82,0.34146341463414637,0.8586354200777254,0.9999963641166687,0.9996749639511109,0.6916386543243899,0.32488997013051046,0.22470646174455747
2933,226,15,0.2,0.956426373888961,0.9999988079071045,0.9995466470718384,0.8694091685026009,0.20270893467925055,0.17623700634753525
26,225,154,0.5454545454545454,0.658837821483612,0.9999879598617554,0.999482536315918,0.45136632836966534,0.2542896626844343,0.11477779138823381
2053,225,59,0.7966101694915254,0.4884983248180813,0.9999918341636658,0.96873779296875,0.3022251416713342,0.262673966179654,0.07938667664201718
2074,224,21,0.3333333333333333,0.3825204627854483,0.9996886253356934,0.9631347656250001,0.22419386943192926,0.4210707989523307,0.09440149172191696
1548,223,5,0.4,0.2640725914138315,0.9996738433837891,0.8589355468750005,0.14657809013870093,0.3965179309660317,0.05812084102675019
704,219,6,0.6666666666666666,0.8771035257539793,0.9999977350234985,0.9989536285400391,0.7202593340976837,0.49024358160253134,0.3531025156307027
2674,219,13,0.38461538461538464,0.5861735997134692,0.9999116659164429,0.98218994140625,0.3834353420479591,0.43535209163483457,0.16692937816729722
2864,218,204,0.9901960784313726,0.3383544191307978,0.9991707801818848,0.8411743164062503,0.19420551287336893,0.6292514299658953,0.1222040966828275
1895,217,7,0.5714285714285714,0.8350453610244435,0.9999901056289673,0.9927093505859375,0.6572627190215962,0.4990925935338555,0.3280349550696022
3555,215,36,0.6666666666666666,0.3028111455052398,0.9999927878379822,0.87496337890625,0.17100712816492145,0.29318494930631733,0.05013671620205141
3488,214,37,0.4864864864864865,0.20330095096169232,0.9999997019767761,0.6788085937500009,0.10997234203944703,0.5300655156475922,0.05829254619011287
2127,214,184,0.5380434782608695,0.5070952770308913,0.9999991059303284,0.9913055419921875,0.31692883128416244,0.28843910249064897,0.09141466764901413
2344,214,10,1.0,0.2995205758330978,0.9999960064888,0.9705291748046876,0.16888138745985173,0.2156399741848939,0.03641757803215149
2587,214,11,0.7272727272727273,0.4725485513700503,0.9998810887336731,0.9957511901855469,0.2898819267337758,0.2223043094626248,0.06444200154824722
2525,213,13,0.3076923076923077,0.8381613565722542,0.9999927282333374,0.9967910766601562,0.6616809676605575,0.5116948245293579,0.3385787266414847
1555,213,5,0.2,0.5380189469162847,0.9997725486755371,0.989361572265625,0.34212601053855757,0.3136790325741813,0.10731775600419889
5423,213,12,0.4166666666666667,0.8612324466727709,0.9999992847442627,0.9995559692382813,0.6955640559729954,0.2554694840295465,0.17769539048891975
1482,211,9,0.7777777777777778,0.34961163178439386,0.9999950528144836,0.9822998046875,0.20172196968218484,0.5498931738355941,0.11092553414090411
3333,210,95,0.9052631578947369,0.5894536112036024,0.9999598264694214,0.984228515625,0.3863540074450149,0.5795266675938473,0.22390245044613796
205,209,40,0.4,0.43441933992376736,0.9999839067459106,0.9169799804687503,0.2612531789866145,0.5188932981621899,0.1355625236997213
5612,209,36,0.6388888888888888,0.43107991412495883,0.9999337792396545,0.9787322998046876,0.25881609377963316,0.2631546986341453,0.06810867116024606
1429,207,7,0.42857142857142855,0.34130528929152926,0.9999894499778748,0.9861572265625,0.1961636637379232,0.29272975589939887,0.057422941402334025
519,207,7,0.2857142857142857,0.46933771302734595,0.9999867081642151,0.9914566040039062,0.2874252567885054,0.3452526749527891,0.09923433875522379
781,207,6,0.8333333333333334,0.9420714027063858,0.999999463558197,0.9995249748229981,0.8379900995934051,0.3454388150667794,0.28947430704123833
1155,206,9,1.0,0.5840652538734732,0.99998939037323,0.9929237365722656,0.3815824639341149,0.5656746726102764,0.21585153535975302
1444,206,56,0.7142857142857143,0.289837608638319,0.9998999834060669,0.8695068359375,0.16272101218537743,0.5718771926335555,0.09305643563106422
3648,206,6,0.6666666666666666,0.9102933103019751,0.9999998211860657,0.9995321035385132,0.7764457152328494,0.24531607200349403,0.19047461298486612
3653,206,193,0.9222797927461139,0.1730660234840171,0.9994773864746094,0.902130126953125,0.09245346250314851,0.6167654090307028,0.057022097617059134
3854,206,137,0.5912408759124088,0.27725410895440183,0.999989926815033,0.873809814453125,0.15479323529412514,0.3196116078116712,0.04947371481072566
3749,205,5,0.6,0.17584606670751804,0.999975323677063,0.9107788085937496,0.09404825875452368,0.3754309702798554,0.03530862903734173
2293,205,155,0.9612903225806452,0.3150199605197441,0.9998384714126587,0.9486572265625,0.17887968391216133,0.21137122584797752,0.037810018067812284
93,204,27,1.0,0.3402599087532829,0.999910295009613,0.7787719726562501,0.1954684689744155,0.6835527712982636,0.1336130136688904
512,204,107,0.5420560747663551,0.39828111377416875,0.9997601509094238,0.7064697265625005,0.23523767714572896,0.6049794046736998,0.1423139498764471
602,203,5,0.6,0.4168363674520859,0.9999870657920837,0.946990966796875,0.2484763446670522,0.6061403861789117,0.15061154751281142
279,202,62,0.6290322580645161,0.3242721613680962,0.9999595880508423,0.9783828735351563,0.18491539823213102,0.37003658432462805,0.06842546235084612
2006,202,5,0.6,0.34114308788044617,0.9999998211860657,0.7222167968750002,0.1960564120022322,0.5101454600019037,0.10001728848720151
1646,199,5,1.0,0.9457919714438855,0.9999802708625793,0.9963764190673828,0.8458762937735691,0.5462308776469025,0.46204375032864575
2189,197,29,0.7586206896551724,0.4262442939777665,0.9997766017913818,0.9778594970703125,0.2552839968385843,0.3125557220573628,0.07979047396157325
1656,197,31,0.967741935483871,0.3774062198430754,0.9999644756317139,0.8848632812500002,0.22065343525592893,0.3639061021283898,0.08029713154522412
887,197,190,0.9473684210526315,0.09862948008600225,0.9999973773956299,0.10732421875,0.051152371011663395,0.17122469300266663,0.008758549022830568
1311,197,149,0.9664429530201343,0.2938950001285766,0.9991436004638672,0.979644775390625,0.1652942005801714,0.666606276176695,0.11018615152235177
39,196,51,0.3333333333333333,0.9384052400686302,0.999998152256012,0.999895304441452,0.8303895213694266,0.1797712918425648,0.14928019698911088
5565,196,12,0.5,0.9356122774129011,0.9999908804893494,0.9995898008346558,0.8246999771819621,0.2713656747053299,0.2237952657374533
383,195,143,0.9790209790209791,0.4478862062478677,0.9999970197677612,0.9990139961242676,0.2712255153810628,0.5556750541192852,0.1507132529379031
2177,195,36,0.9444444444444444,0.2285110681484907,0.999994695186615,0.95748291015625,0.12491837306617179,0.31383537837838427,0.03920380487763419
1337,193,63,0.15873015873015872,0.9736231448119168,0.9999969601631165,0.999873423576355,0.911550114380793,0.250542869274735,0.22838238114467677
850,193,46,0.8913043478260869,0.3918495882360429,0.99967360496521,0.973663330078125,0.2307019318095776,0.364660752632911,0.08412794008754708
5142,192,177,0.192090395480226,0.7442797844608625,0.9999063014984131,0.9884857177734375,0.5421875244732376,0.4499992466406373,0.243983977550909
2137,192,22,0.8636363636363636,0.5238445025558273,0.9999882578849792,0.9977718353271484,0.3304581181478862,0.33164153911475736,0.10959363891553131
2684,192,19,0.47368421052631576,0.5337442507346472,0.9997835159301758,0.9658203125,0.3385756696157884,0.5193142906534725,0.1758271836990476
1310,188,20,0.8,0.37550071896390713,0.9999915361404419,0.9538848876953125,0.21933256232773493,0.2920837463372875,0.06406347649844144
2023,186,92,0.5434782608695652,0.9073108729495797,0.9999998211860657,0.999406099319458,0.7711023607221071,0.2954564861551462,0.2278271939648918
2093,186,13,0.7692307692307693,0.44512129759275787,0.9999417662620544,0.987518310546875,0.2691641992697531,0.2730172896276327,0.07348648014942002
1540,186,144,0.8819444444444444,0.21501265898827585,0.999926745891571,0.90179443359375,0.11687370473492478,0.39494852729730645,0.046159097564838776
3702,185,135,0.9407407407407408,0.3551376826054341,0.9999932646751404,0.7992675781249999,0.20544332398783335,0.4284259042622316,0.08801724185412611
371,185,28,0.39285714285714285,0.8317797254871677,0.9999997615814209,0.9994241714477539,0.6526848127864562,0.27049934538472586,0.17655081460128874
1688,183,153,0.8235294117647058,0.8440763018821758,0.9999971985816956,0.98115234375,0.6701543766938135,0.48783692180713767,0.326926048261891
5279,183,173,1.0,0.6298026709608693,0.9999630451202393,0.97529296875,0.4233362326184123,0.5223441408572593,0.22112720072081346
1556,183,6,0.5,0.20216701330382966,0.9993720054626465,0.840039062500001,0.10929734788045155,0.3448595188129049,0.03769223079757919
1603,183,120,0.9666666666666667,0.8597861039833944,0.9998998641967773,0.9985973358154296,0.6933712977603271,0.4147617003538462,0.2875838584356263
727,182,12,0.5,0.38857193209312774,0.9999778866767883,0.954541015625,0.22841910660405385,0.3237324714997205,0.07394668191868849
1065,182,11,0.7272727272727273,0.5862719239769402,0.9998910427093506,0.9899345397949219,0.38353036297979526,0.5332903603132724,0.20453304546457515
1295,182,12,0.5,0.9042738473022377,0.9999827146530151,0.9987668037414551,0.7657264643896813,0.3983484997201857,0.30502598828567173
915,180,11,0.2727272727272727,0.8819753312402301,0.9999915361404419,0.9980038642883301,0.7280990742123892,0.4917024224285147,0.35800807855819067
95,179,6,0.8333333333333334,0.2624867928094704,0.9999796748161316,0.9402282714843752,0.14559487866597703,0.2522285124653718,0.036723179668495684
359,179,100,0.65,0.674812999517558,0.999992311000824,0.9960826873779297,0.4673491336290768,0.48824857106174036,0.2281825466813391
702,179,154,0.7142857142857143,0.29063480559674054,0.9999914169311523,0.9981422424316406,0.16322491029725456,0.37394967931999035,0.061037902862692534
3597,178,134,0.7089552238805971,0.4416994834214114,0.9999972581863403,0.9997461795806885,0.2666351873638237,0.38585956688550427,0.10288373791264029
3814,178,5,0.6,0.18817737263240172,0.9999935626983643,0.5403564453125005,0.10115129081039231,0.4819121940831643,0.048746040488780375
4108,178,6,0.5,0.4280213700251633,0.9999442100524902,0.9713302612304687,0.2565876908865483,0.4814335560603288,0.12352992446481938
4001,178,171,1.0,0.11769113547346566,0.9999986290931702,0.2616699218750008,0.06150478447274266,0.34948516304537836,0.02149500962952732
2974,176,16,0.4375,0.3586733009327542,0.9999388456344604,0.7047119140625,0.20783014903883795,0.5694507204634689,0.1183490281041964
3111,175,11,0.6363636363636364,0.4626745663370405,0.9999691843986511,0.9716613769531249,0.2823565969111791,0.44044058203179925,0.12436130388407785
350,174,6,0.3333333333333333,0.7240731013917375,0.9999935030937195,0.9795578002929688,0.5194328211602901,0.6419076604453177,0.3334279069895129
667,174,43,0.16279069767441862,0.8170106061573686,0.9999964237213135,0.9986505508422852,0.6324188025825844,0.39974003342373066,0.25280311328215804
1278,174,7,0.42857142857142855,0.9674273431301117,0.9999602437019348,0.9989114761352539,0.895667162743458,0.4148321440459515,0.37155152947242287
3696,174,42,0.8571428571428571,0.4887548342518423,0.9998658895492554,0.963226318359375,0.3024218172848299,0.32534665356375736,0.09839192621828949
3152,173,17,0.5882352941176471,0.7496619668999159,0.9999815821647644,0.9963584899902344,0.5484064846997582,0.33564199099210834,0.18406824439761002
3272,173,6,0.5,0.5876478687187151,0.9999982714653015,0.9956497192382813,0.384756101746843,0.25921648710207246,0.09973512508590421
1554,173,5,0.4,0.430111688685555,0.9998422861099243,0.8543212890625003,0.258104447726736,0.5926458182473824,0.1529645216163002
1405,173,8,0.375,0.7367237468675382,0.9999897480010986,0.997552490234375,0.5335823126149579,0.3453784351084198,0.18428782413248582
4844,172,13,0.5384615384615384,0.5273480082667151,0.9988164901733398,0.929168701171875,0.3333240920981531,0.5927727229244502,0.19758542968934242
1565,171,131,0.732824427480916,0.7334794869199831,0.9999589323997498,0.9974994659423828,0.5299242544029512,0.2824728551372917,0.14968921714770214
689,171,89,0.4044943820224719,0.552704482050667,0.9997375011444092,0.9938087463378906,0.35444490030447584,0.27020171840487206,0.09577162114211293
3966,171,25,0.68,0.827404971359766,0.9999656081199646,0.9967308044433594,0.6465982044504825,0.470936181926769,0.30450648964461463
3858,171,54,0.7962962962962963,0.946822756912276,0.9999959468841553,0.9995675086975098,0.8480857563880286,0.2844145224258652,0.2412079053792798
158,170,92,0.25,0.9667527942096485,0.9999977350234985,0.9995274305343628,0.8939870882823124,0.34222281271359656,0.30594277588161134
763,170,18,0.3888888888888889,0.46589865965001726,0.9995059967041016,0.916973876953125,0.2848008931694036,0.3436192771698905,0.09786307704820967
2558,170,154,0.564935064935065,0.43954649076742286,0.99996018409729,0.9959621429443359,0.26504688050767333,0.3540081353265525,0.09382875194264101
423,169,7,0.2857142857142857,0.9224346932574842,0.9999796152114868,0.9973831176757812,0.7988807724907052,0.38186884026619783,0.3050676741019898
273,168,8,0.5,0.7320512121631986,0.999995231628418,0.9864143371582031,0.5283180218391215,0.56423224851808,0.29809406539491157
533,168,89,1.0,0.35582070442892255,0.9999023079872131,0.922491455078125,0.20590445901166735,0.4928310421790454,0.10147610912403256
1536,168,6,0.3333333333333333,0.5540708140248344,0.9999256730079651,0.8972106933593753,0.35560784905206333,0.5017768227336451,0.17843577663649002
1732,167,27,0.2222222222222222,0.9723733185294146,0.9999956488609314,0.9984935760498047,0.9082811942695441,0.3940160447184816,0.3578773636582646
414,166,12,0.75,0.9489511233496378,0.9999971985816956,0.9996452331542969,0.8527024409366488,0.29253400922527806,0.24944446372337875
4193,166,57,0.5789473684210527,0.49330689856805,0.9999250769615173,0.83905029296875,0.3059925882847569,0.3384872331205582,0.10357458456390549
1517,166,11,1.0,0.642630759851042,0.9998801350593567,0.97216796875,0.435576479991127,0.6195175007158591,0.2698472522547144
3307,165,133,0.5263157894736842,0.4880643078775117,0.9995782375335693,0.8322998046875,0.3018879510035233,0.576065364771928,0.17390719261509457
1324,164,10,0.6,0.8797469742414428,0.9999807476997375,0.9932868957519532,0.7245014114869257,0.35181622437366233,0.2548913511427193
5144,164,142,0.5,0.5873495554778634,0.9999191164970398,0.981201171875,0.38448504258680605,0.49164323816936817,0.18902947136506476
3063,163,20,0.3,0.4995110360391301,0.9999821782112122,0.9846679687500001,0.3109001958479244,0.22820554240337676,0.07094914782679165
2689,162,6,1.0,0.3988448072362829,0.9989309310913086,0.9728179931640625,0.23563150279263745,0.6623011854832377,0.1560590236367606
1660,161,8,0.375,0.26647695695391355,0.9975395202636719,0.90106201171875,0.14807233510007922,0.3158453463166282,0.046767957959596346
1285,161,5,0.4,0.9547000205294686,0.9997974634170532,0.998408317565918,0.8654788758922418,0.4528254485761882,0.3919108602091195
2830,161,15,0.6,0.5469128356216857,0.9999797344207764,0.9859771728515625,0.34955716197179526,0.6547138658754204,0.22885992085899454
717,160,151,1.0,0.14628301449120046,0.9999777674674988,0.3214355468749999,0.07729857690123276,0.31330856967562337,0.024218306566886415
4854,160,32,0.59375,0.3921799510717392,0.9998221397399902,0.6456787109374998,0.23095021206691688,0.5723449358610238,0.13218318431252937
1183,160,103,0.4174757281553398,0.719546378403902,0.9999983310699463,0.9997739672660828,0.5144527785233323,0.25234995367474644,0.12982213482820748
457,159,40,0.95,0.5297682862611687,0.999981701374054,0.9892471313476563,0.3353120816752739,0.2727761398863233,0.09146513529662878
1966,159,127,0.9606299212598425,0.27743878154634677,0.9999968409538269,0.9991830825805664,0.15490822935983667,0.13744817567720613,0.02129185352289577
1034,159,121,0.9173553719008265,0.4660229540471011,0.9999992251396179,0.95399169921875,0.2848881551685034,0.23008968832291532,0.06554982682961129
3490,159,7,0.42857142857142855,0.49748261507202246,0.9999445676803589,0.9059448242187503,0.30928630885613234,0.3890382563103658,0.12032420629805898
1560,158,5,0.4,0.46278579476513443,0.9999737739562988,0.9871795654296875,0.28243567342038817,0.4030631636450611,0.11383941605504495
1060,157,6,0.3333333333333333,0.3143736461924899,0.9999680519104004,0.9977947235107422,0.17846120111258076,0.26259864869549143,0.046863670256738044
2430,155,5,0.4,0.566254283151319,0.9999997615814209,0.9922721862792968,0.36603200027230987,0.25600858057415343,0.0937073328344322
1621,154,10,0.9,0.7780440747737885,0.9999863505363464,0.9993039608001709,0.5823082649488187,0.416120123554268,0.24231018715717384
1084,152,109,1.0,0.508662011278303,0.9998840093612671,0.90015869140625,0.3181794907643998,0.6140467186077726,0.19537707223217177
2675,151,43,0.5116279069767442,0.6675796982468358,0.9999896287918091,0.979400634765625,0.46005652713506384,0.40414852079248853,0.18593116492256542
3269,151,102,0.49019607843137253,0.6550862812838018,0.9999858736991882,0.9854049682617188,0.4476834081349089,0.5768197683133622,0.25823263975811456
2664,149,6,0.3333333333333333,0.6558363525659446,0.99983811378479,0.9969757080078125,0.44841833013975185,0.2083522918600318,0.09342898679666567
4961,149,71,1.0,0.2583533409457879,0.9999883770942688,0.8316650390625,0.1430530097477288,0.5348714342655592,0.07651496849977273
127,148,17,0.35294117647058826,0.5088432793681686,0.9997802972793579,0.98795166015625,0.31831883420339785,0.3814980977596185,0.12143802972965567
2043,148,6,0.6666666666666666,0.4963549448026193,0.9998177289962769,0.9898170471191406,0.30839722871684716,0.29932694633135803,0.09231160072886727
1067,148,7,0.2857142857142857,0.5740282241557095,0.9999938607215881,0.9808639526367188,0.3727670512960408,0.3037148830157086,0.11321490137648768
509,148,9,0.3333333333333333,0.4931472910417093,0.999977707862854,0.992770767211914,0.30587257740199486,0.41461739105445383,0.1268200900375166
4804,148,26,1.0,0.34588386158685425,0.999983012676239,0.8947692871093752,0.19922204155585138,0.3926050301240718,0.07821557562641411
2836,147,82,0.5365853658536586,0.8649942753266315,0.9999997615814209,0.9994525909423828,0.7013138104708931,0.28391243223010587,0.19911170968735475
2125,147,80,0.6125,0.6625495098886036,0.9999964833259583,0.9987661361694335,0.4550493672258558,0.32381199625607116,0.14735044399646638
36,146,36,0.4444444444444444,0.9670952685075264,0.9999998211860657,0.9998360872268677,0.8948399367028224,0.20593415831875495,0.18427810919490367
1689,146,83,0.927710843373494,0.7601281935221529,0.9998735189437866,0.9942607879638672,0.5606792463372055,0.45631048515120975,0.25584381891034486
2151,146,126,1.0,0.1720644615284384,0.9999656677246094,0.90313720703125,0.09187688510778216,0.30442402628736154,0.027969531287252374
4196,146,80,0.75,0.38394689519111425,0.9999990463256836,0.88153076171875,0.22520168218639333,0.30263631346427744,0.06815420688284392
3345,145,45,0.9777777777777777,0.44457452626063904,0.9998148679733276,0.9639709472656249,0.2687631316159781,0.23973394049642693,0.06443164460245825
2141,145,128,0.8671875,0.7161941939386828,0.9999401569366455,0.9902008056640625,0.5108110967378477,0.46401201469621256,0.23702248612651067
16,144,27,1.0,0.8307177705897225,0.9998149871826172,0.9918182373046875,0.6512035791065963,0.6682848174656945,0.43518946499625866
623,144,78,0.34615384615384615,0.9349517114460468,0.9999998211860657,0.999897563457489,0.8233626778527317,0.17624417044467544,0.14511287213326124
1206,144,16,0.5625,0.8540920039845837,0.9999621510505676,0.9890266418457032,0.6848356208193055,0.25321944331394,0.173413694665421
3343,143,105,0.9904761904761905,0.22847230617816633,0.9998002052307129,0.961883544921875,0.12490056660886031,0.263495817246441,0.03291077687314519
2325,143,51,0.4117647058823529,0.5696662793626318,0.9999249577522278,0.9854995727539062,0.36897776362853285,0.38134065227252145,0.14070622105616096
41,142,35,0.8,0.6794981796976546,0.9999967813491821,0.9974708557128906,0.47210882429164036,0.31343219625074703,0.14797410566708688
3980,141,11,0.36363636363636365,0.47942231563811605,0.9992642402648926,0.96630859375,0.2951637337247333,0.5713914209601589,0.16865402522888134
1459,141,111,0.8198198198198198,0.46135823861927006,0.9998589754104614,0.9888381958007812,0.2813523892499903,0.33006439623221273,0.09286440648628855
217,140,35,0.6,0.7167806080409459,0.9990530014038086,0.9802459716796875,0.5114439826190885,0.5199370456839918,0.26591867335582375
478,140,73,0.6301369863013698,0.7527677706309728,0.9999500513076782,0.9532043457031251,0.5520190199218546,0.5458441390807554,0.3013163466854471
4720,140,130,0.5153846153846153,0.46439061420304434,0.9999975562095642,0.9991333961486817,0.28364825056442966,0.24251789172082705,0.06878977571718638
4348,139,107,0.8785046728971962,0.5515358092115937,0.9999615550041199,0.9886726379394531,0.353456606562624,0.47413707305790553,0.16758688088858223
681,139,10,0.6,0.38045197468009784,0.9999651312828064,0.9968196868896484,0.22275389800011022,0.3285378189879775,0.07318307982002661
415,137,6,1.0,0.5087905482654154,0.9998881220817566,0.9970485687255859,0.31829122267370985,0.2688168042828444,0.0855620293104259
3384,137,87,0.8160919540229885,0.5816681097893819,0.9999960064888,0.9976558685302734,0.3794655317406769,0.2280762226278732,0.0865470650968909
2589,137,19,0.42105263157894735,0.9450900624268246,0.9999974966049194,0.9982891082763672,0.8443742638343543,0.2421146454272961,0.20443537549618887
3262,136,19,0.9473684210526315,0.2589830576496966,0.999940812587738,0.9514312744140625,0.1434317634749196,0.3598777035821651,0.051617893660094324
1403,136,11,0.45454545454545453,0.9668740748482592,0.9999988675117493,0.9994282722473145,0.8942899378095341,0.30565238950131635,0.2733418563984677
4889,135,15,0.8666666666666667,0.42252218811600295,0.9999281167984009,0.8366455078125005,0.25257849440053914,0.501789693146468,0.12674128520064343
