group,n,true_noise,mean_1mp,p90_1mp,mean_ent,C_full,C_proj,out_mass,Cproj_kappa
Allegro > Automotive > Car Care Products > Engine oils,288,0.0798611111111111,0.499287486076355,0.9586273431777954,1.9571787118911743,0.132456180125413,0.0112814428340035,0.22490995191037655,0.00533811197211301
Allegro > Business and Services > Office and advertising > Office furniture,288,0.06597222222222222,0.8611888885498047,0.9996890425682068,3.7096524238586426,0.6926010939395865,0.1299257830750214,0.8362091796265708,0.10941346973637335
Allegro > Fashion > Jewelry and Watches > Men's Jewelry,288,0.1736111111111111,0.5368418097496033,0.9920623898506165,1.9046415090560913,0.35041494807278567,0.03197649392350817,0.5253772812171115,0.01766174672638826
Allegro > Business and Services > Office and advertising > Presentation equipment,283,0.7243816254416962,0.3038283884525299,0.9992698431015015,1.7279468774795532,0.2108036921423294,0.06978555798863732,0.2772072736871537,0.06978555798446451
Allegro > Home and Garden > Tools > Cleaning Equipment,282,0.425531914893617,0.9018224477767944,0.9990710616111755,4.343020439147949,0.7331228863823842,0.09369296282877114,0.8709414804235418,0.07435427681102197
Allegro > Home and Garden > Tools > Tool Organization and Storage,279,0.21505376344086022,0.8811131119728088,0.999319851398468,4.806203365325928,0.629272943277466,0.10360940300049096,0.7882514803213031,0.08412479883451297
Allegro > Sports and Travel > Travel > Cooking,277,0.06859205776173286,0.9108229279518127,0.9994314312934875,4.92362117767334,0.7736681163106232,0.19230341496952275,0.8877216915361288,0.1325900218686509
"Allegro > Sports and Travel > Travel > Knives, Pocket Knives and Multi-Tools",276,0.5253623188405797,0.5587337613105774,0.9993867874145508,2.9733664989471436,0.4088320410191574,0.12743675325060957,0.5289565160654593,0.12743675324078346
Allegro > Home and Garden > Lighting > Smart Lighting,275,0.7927272727272727,0.37167808413505554,0.9958782196044922,1.5500954389572144,0.23044657476694166,0.01983185671450534,0.3712888754497875,0.01983185671371478
Allegro > Sports and Travel > Travel > Clothes,273,0.10989010989010989,0.9508834481239319,0.9996153712272644,2.906212329864502,0.8405036805102252,0.10025214924752777,0.9373357926969563,0.08632173066101612
Allegro > Kids > Health and Hygiene > Care Products,265,0.28679245283018867,0.9771664142608643,0.9991734623908997,5.135366439819336,0.8141837738496487,0.04258596509564955,0.9275161864622584,0.022741438966102954
Allegro > Home and Garden > Garden > Decorative Items,262,0.019083969465648856,0.9000316262245178,0.9998306632041931,4.661033630371094,0.7896118932628422,0.26922217064823645,0.887697089264411,0.24634120379741417
Allegro > Automotive > Car Care Products > General fluids,262,0.07251908396946564,0.9046165943145752,0.9994606375694275,5.306935787200928,0.7023259875213953,0.12884696547230579,0.8445643837215336,0.07753200634102864
Allegro > Supermarket > Groceries > Dry Goods,261,0.15708812260536398,0.9280251860618591,0.9981775283813477,5.2861552238464355,0.745849518255749,0.08182518854183957,0.8822420497506971,0.08182518853360768
Allegro > Kids > Feeding > Utensils and Cutlery,261,0.09961685823754789,0.8975240588188171,0.9987564086914062,4.923779010772705,0.7353419155296643,0.06690335044192884,0.8782754035745087,0.06145698463569709
Allegro > Beauty > Make-up > Brushes and accessories,257,0.05058365758754864,0.5028668642044067,0.9934799075126648,2.9797120094299316,0.3254756952210251,0.050625828446500515,0.47625966712194656,0.03136108186766428
Allegro > Supermarket > Pet Supplies > Terrariums and Other,256,0.34765625,0.9340222477912903,0.9999107122421265,5.492452621459961,0.8354491575520195,0.2639977531913855,0.9229328399524093,0.26399775315909463
Allegro > Culture and Entertainment > Musical Instruments > Guitars and Accessories,256,0.0859375,0.9339938163757324,0.9999344348907471,6.118816375732422,0.7689657679892126,0.23863672113810064,0.8715706362854689,0.23863672109628056
"Allegro > Home and Garden > Equipment > Candles, Waxes, Oils and Accessories",256,0.50390625,0.5465086698532104,0.9996646642684937,2.3560471534729004,0.4469238923829926,0.1803605242317234,0.5363835853058845,0.1803605242163572
Allegro > Supermarket > Groceries > Healthy Foods,254,0.2637795275590551,0.9471133947372437,0.9997212290763855,5.165034770965576,0.8257815714729386,0.14377575298091133,0.9263030640252932,0.14377575295847647
Allegro > Collections and Art > Collections > Numismatics,253,0.13438735177865613,0.9416366219520569,0.9996188879013062,5.800713539123535,0.6217139386323147,0.13416545027057156,0.7731519770245306,0.07682720807598123
Allegro > Collections and Art > Collections > Alcohol Accessories,252,0.31746031746031744,0.9934478402137756,0.9999490976333618,5.969508171081543,0.9420000703465402,0.13142579800893286,0.9827726171130226,0.10222068843748462
Allegro > Sports and Travel > Travel > Luggage,250,0.12,0.8781368136405945,0.999372124671936,4.27241325378418,0.6711008712765325,0.1141618069665298,0.8217640266418458,0.09767161998358484
Allegro > Electronics > Computers > Microphones and Headphones,249,0.20080321285140562,0.6581592559814453,0.9920608401298523,2.432326555252075,0.41075552752926353,0.06094085275110188,0.5777408219724295,0.060940852748036456
Allegro > Business and Services > Industry > Agriculture,245,0.16326530612244897,0.9857257008552551,0.9999637007713318,5.570984363555908,0.9429386220733424,0.25761810823506565,0.9809521127720269,0.2503726035257677
Allegro > Kids > School Supplies > Writing Supplies,243,0.0823045267489712,0.8736091256141663,0.9996771216392517,4.791579246520996,0.6876919932625686,0.07374046616847835,0.8438524284971104,0.05962063214751141
Allegro > Home and Garden > Tools > Saws and Chainsaws,243,0.15637860082304528,0.869041919708252,0.9991731643676758,4.480549335479736,0.6156346715516909,0.06836648128664762,0.7875459591547648,0.034775250158772454
"Allegro > Supermarket > Groceries > Dried Fruit, Nuts, Seeds",240,0.07916666666666666,0.852832019329071,0.998363196849823,4.862661838531494,0.5568260466012199,0.04319582540311946,0.7429811472694079,0.02808862416638354
"Allegro > Culture and Entertainment > Books and Comics > Sport, Fitness",238,0.29411764705882354,0.9914386868476868,0.9999393224716187,3.766345739364624,0.945901077339338,0.07937790794372121,0.9850112377595501,0.07937790793514839
Allegro > Kids > Health and Hygiene > Diapers and Wipes,235,0.16170212765957448,0.771629810333252,0.9993003606796265,5.144113540649414,0.446083487034696,0.06127152253929674,0.6196592904151754,0.056934565039305426
Allegro > Kids > Toys > Electronic Toys,233,0.09012875536480687,0.9824327230453491,0.9997309446334839,4.6550493240356445,0.8887202969818424,0.0693426313172364,0.9625337164801078,0.044068202665210575
"Allegro > Kids > Events, Parties > Keepsakes",231,0.3722943722943723,0.9294388890266418,0.9989843368530273,4.466973304748535,0.7386534842817857,0.036284145390532985,0.8839331800803477,0.03628414538804126
Allegro > Culture and Entertainment > Books and Comics > Magazines,229,0.1572052401746725,0.9519750475883484,0.9998893737792969,5.002481937408447,0.7113849750740484,0.07257625193628557,0.8610472192410298,0.05181445731746685
Allegro > Kids > Kids' Room > Lamps,227,0.03524229074889868,0.8286917805671692,0.9932548403739929,2.97765851020813,0.5866404144333812,0.029447768395763716,0.7729087687273908,0.029447768394002895
Allegro > Kids > Toys > DIY,226,0.16371681415929204,0.9522535800933838,0.9997966289520264,4.64533805847168,0.8355088330740257,0.1706353029591655,0.9295910296186937,0.1537567332633114
Allegro > Sports and Travel > Winter Sports > Clothes,226,0.13274336283185842,0.6987890601158142,0.9961442947387695,2.762533187866211,0.5289392920612956,0.1006613815615508,0.6929100205940483,0.06592590440554415
Allegro > Home and Garden > Garden > Water Ponds,225,0.3422222222222222,0.8782020807266235,0.9998530745506287,5.080339431762695,0.7838321436342606,0.3370255648303067,0.8713139687644111,0.3370255647989586
Allegro > Culture and Entertainment > Games > PC,224,0.29910714285714285,0.8615836501121521,0.9975522756576538,4.2895731925964355,0.38016014823407807,0.055989199702257374,0.5434319068278585,0.03683976474030481
Allegro > Collections and Art > Handmade > Knitting,223,0.017937219730941704,0.4910922944545746,0.9994418025016785,2.6384117603302,0.4118790686324491,0.17795635094264312,0.48590973674449145,0.17795635093042242
Allegro > Business and Services > Office and advertising > Paper,220,0.12272727272727273,0.8016433715820312,0.9989359378814697,4.0175371170043945,0.5978229471096626,0.08349324800671251,0.7667573739181865,0.051807693562260296
Allegro > Sports and Travel > Travel > Flashlights and Lamps,219,0.2054794520547945,0.5810362100601196,0.9944359064102173,3.2572133541107178,0.40200132399952665,0.05684272436522738,0.5720415256883455,0.0568427243623681
Allegro > Kids > Feeding > Bottles and Accessories,219,0.0730593607305936,0.8460599780082703,0.9996374845504761,4.923510551452637,0.7011064105863966,0.2197968525451883,0.8220128651078977,0.21979685252307601
Allegro > Sports and Travel > Gym and Fitness > Strength training,219,0.0410958904109589,0.8117615580558777,0.9995287656784058,5.261356830596924,0.6719703229058437,0.277591881491711,0.7712867265422595,0.27759188146589103
Allegro > Health > Massage Devices and Equipment > Massagers and Massage Devices,214,0.16822429906542055,0.6147342324256897,0.9966632723808289,3.733424425125122,0.3828441735839136,0.0137440384748071,0.5770736177948034,0.013744038474115752
"Allegro > Electronics > Audio, Video and Household Appliances > Remote Controllers",211,0.3791469194312796,0.5743792653083801,0.97259521484375,2.081167221069336,0.12230450067676665,0.01638940484209672,0.19985733100023317,0.016389404841272305
"Allegro > Electronics > Audio, Video and Household Appliances > Other",210,0.2523809523809524,0.9375277757644653,0.9998681545257568,4.913314342498779,0.8281261370716633,0.0005898017418856476,0.9372646737666357,0.0005898017418621362
Allegro > Supermarket > Groceries > Canned Foods,210,0.3047619047619048,0.9907018542289734,0.9996238946914673,5.723644256591797,0.8604004537832133,0.01636838654725884,0.9517886482533955,0.009435332194779813
Allegro > Home and Garden > Construction Work and Equipment > Stairs,208,0.5865384615384616,0.46411484479904175,0.9987961649894714,2.826094388961792,0.37150499134336873,0.14445962605775453,0.45702488061327196,0.14445962604783413
Allegro > Home and Garden > Garden > Substrates,206,0.3786407766990291,0.8455490469932556,0.99983811378479,5.231715679168701,0.7172192096824379,0.2745264903150233,0.8235528498019986,0.2745264902894885
Allegro > Sports and Travel > Fishing > Rods,205,0.2780487804878049,0.6626865267753601,0.9992906451225281,3.7769129276275635,0.44097799103490376,0.14453772840007992,0.5567080983301489,0.1445377283877657
Allegro > Beauty > Manicure and pedicure > Appliances,198,0.06060606060606061,0.8513635396957397,0.9977192878723145,5.0350165367126465,0.6463467039347564,0.12978534345327175,0.7966207530763414,0.09308525824648445
Allegro > Home and Garden > Furniture > Teenager's Room,193,0.15544041450777202,0.8272445797920227,0.9991723299026489,2.6990277767181396,0.6494353931450385,0.07284190892158506,0.814887728098143,0.05061586690862114
Allegro > Fashion > Jewelry and Watches > Jewelry Accessories,191,0.031413612565445025,0.7052963972091675,0.9996423721313477,3.9118974208831787,0.5457271049826936,0.1874719141052126,0.6704162409168264,0.18747191409400277
"Allegro > Fashion > Clothing, Shoes, Accessories > Pregnancy and Maternity",191,0.03664921465968586,0.4007147252559662,0.9986982345581055,1.9942679405212402,0.25776820337403483,0.07498352478126218,0.35015140153974766,0.05348378409593308
Allegro > Sports and Travel > Military > Clothes,191,0.05759162303664921,0.9335851073265076,0.99965500831604,3.0319855213165283,0.8239896947395475,0.11450730114241639,0.9282086260655787,0.09153497014738174
Allegro > Kids > Clothing > Underwear,188,0.0425531914893617,0.45341256260871887,0.9561065435409546,2.2836108207702637,0.2668905577709784,0.049144634533399005,0.3919713034274731,0.04914463453092695
Allegro > Kids > Mother and Baby Accessories > Calming Pacifiers and Teethers,188,0.0425531914893617,0.4855571389198303,0.99102783203125,3.0185468196868896,0.35365088416461676,0.09243823176654445,0.47834115079108697,0.09243823176189465
"Allegro > Automotive > Car Equipment and Accessories > Holders, Hangers",187,0.0213903743315508,0.8616998195648193,0.9951736330986023,1.9089851379394531,0.6533417765442264,0.02473041708734628,0.8278532499935538,0.024730417085867533
Allegro > Kids > Strollers > Accessories,182,0.16483516483516483,0.9521542191505432,0.9997827410697937,5.742176532745361,0.8170349670336828,0.11086319490917443,0.9244205483368465,0.07488095742844232
Allegro > Automotive > Car Parts > Mechanical tuning,182,0.016483516483516484,0.8807365298271179,0.9992001056671143,3.658407688140869,0.721916721742503,0.05017536796607501,0.8716205119431674,0.027642482553703333
Allegro > Electronics > Computers > Computer Monitors,182,0.12087912087912088,0.49265894293785095,0.9975690841674805,2.5387165546417236,0.30417262484642177,0.07534186921629596,0.4231354489431277,0.05566890535283949
Allegro > Supermarket > Pet Supplies > For Exotic Birds,180,0.18888888888888888,0.887178897857666,0.9993771314620972,5.1708807945251465,0.7364956494894399,0.04021658704672362,0.8826024379995134,0.029951228825255895
Allegro > Kids > Garden Toys > Games,179,0.03910614525139665,0.87664794921875,0.9998840093612671,4.791013717651367,0.7676944482256155,0.26561262362511256,0.8715478658010174,0.26561262360687227
"Allegro > Electronics > Audio, Video and Household Appliances > Cameras",178,0.06179775280898876,0.9731454849243164,0.9997464418411255,4.5817084312438965,0.8448583121350877,0.10017844379150151,0.9404461829180129,0.049564754487064086
Allegro > Health > Personal Hygiene > Diapers,173,0.1676300578034682,0.8929589986801147,0.9993294477462769,4.136210918426514,0.7364670850686367,0.12463710816521954,0.8714568387566275,0.12463710815460081
Allegro > Kids > Feeding > Baby Foods,172,0.48255813953488375,0.9941132068634033,0.9998264908790588,5.321842193603516,0.9363118335881118,0.08676454417581367,0.9815153191949046,0.027413370537054668
Allegro > Beauty > Professional salon equipment > Beauty Salons,169,0.11242603550295859,0.962997317314148,0.9999095797538757,5.319765090942383,0.8828651248044486,0.22176406269043847,0.9544255638263635,0.13446205340397016
Allegro > Health > Hospital and medical office equipment > Disposable Products,166,0.12650602409638553,0.8769490122795105,0.9998846054077148,4.2006072998046875,0.7477836582984192,0.1710826050828807,0.8738113893083779,0.11460225098712555
Allegro > Automotive > Machine and Other Vehicles Parts > Spare parts for construction machinery,165,0.24242424242424243,0.9781142473220825,0.9999706149101257,4.312860488891602,0.9234437160412121,0.1867782448969919,0.9748747262087736,0.18677824488107891
Allegro > Home and Garden > Tools > Protective Workwear,162,0.3888888888888889,0.8374088406562805,0.9997108578681946,2.4118783473968506,0.6634831768442937,0.1840784826353575,0.7972208666212764,0.18407848261967455
Allegro > Culture and Entertainment > Musical Instruments > Percussion Instruments,159,0.16352201257861634,0.9980459213256836,0.9999597072601318,6.533430576324463,0.9683923139873407,0.035551300080659626,0.9924409783111429,0.01600763566226563
Allegro > Business and Services > Office and advertising > Document organization,159,0.012578616352201259,0.7843602895736694,0.9994750022888184,4.53823709487915,0.5971170479004622,0.1125595939716355,0.7577284623242024,0.0851839434673122
Allegro > Automotive > Garage Tools and Equipment > Diagnostics and Measurements,158,0.04430379746835443,0.925913393497467,0.9998741745948792,5.571359157562256,0.7971746461386094,0.16504191225141635,0.9075179141533526,0.16504191223239853
Allegro > Home and Garden > Garden > Beekeeping Accessories,157,0.7961783439490446,0.2646462023258209,0.9998800754547119,1.6993464231491089,0.2222268973476828,0.0942652857318276,0.26451008486899596,0.09426528572708591
Allegro > Automotive > Motorcycle Parts and Equipment > Spare parts for ATVs,157,0.012738853503184714,0.8334846496582031,0.999800980091095,3.2044148445129395,0.6641571657743293,0.07169758257035072,0.8276583601714699,0.07169758256749263
Allegro > Sports and Travel > Water Sports > Sailing,156,0.32051282051282054,0.9343485832214355,0.99996417760849,5.521528244018555,0.8713512423270331,0.4408362588221493,0.9331137434794352,0.4408362587621468
Allegro > Kids > Health and Hygiene > Hygiene,154,0.11038961038961038,0.9399682283401489,0.9996705055236816,5.372019290924072,0.8589350631981357,0.3080080912744468,0.934095197683805,0.30800809123895495
Allegro > Kids > Mother and Baby Accessories > Safety and Security,153,0.026143790849673203,0.8837812542915344,0.9993125796318054,4.525972843170166,0.7411355526645079,0.13793670876578815,0.873268029658623,0.1379367087551524
Allegro > Sports and Travel > Bicycles and Accessories > Tools and Lubricants,151,0.059602649006622516,0.8583902716636658,0.999361515045166,4.7282328605651855,0.7134234042661687,0.12578421497572134,0.8553758993843533,0.12578421496939418
Allegro > Sports and Travel > Travel > Beach/Picnic,149,0.174496644295302,0.956390380859375,0.9999719262123108,5.428269386291504,0.8543977496222832,0.18807255284018015,0.9407676782384015,0.15692998896020707
Allegro > Automotive > Car Equipment and Accessories > Trunk Organizers and Mesh Nets,149,0.053691275167785234,0.7319077849388123,0.9968328475952148,4.086777687072754,0.5017061701794854,0.05547517522173792,0.6830086764073212,0.05547517521894743
Allegro > Sports and Travel > Extreme Sports > Climbing,148,0.19594594594594594,0.8143234252929688,0.9998458623886108,5.195352554321289,0.6835004919366439,0.20004797208693917,0.8130166925288536,0.20004797207151429
Allegro > Automotive > Garage Tools and Equipment > Electrical tools,147,0.02040816326530612,0.9889405965805054,0.999881386756897,3.730227470397949,0.9473026304858891,0.08072692858104438,0.9855117728921021,0.08072692857353564
Allegro > Automotive > Garage Tools and Equipment > Compressors and accessories,146,0.08904109589041095,0.8408351540565491,0.9989023208618164,4.852956295013428,0.6916582719585805,0.17212157309071446,0.8269847945807731,0.11218420267297745
Allegro > Sports and Travel > Martial Arts > Eastern Martial Arts,142,0.2746478873239437,0.8029934763908386,0.9998732805252075,4.750043869018555,0.6359373183906311,0.1781415876004685,0.7711747418826734,0.17814158758529133
"Allegro > Kids > Events, Parties > Tableware",141,0.18439716312056736,0.9253535866737366,0.9986324310302734,4.747989654541016,0.7515266382802077,0.03967483285267756,0.8916275792933525,0.03769350896276339
Allegro > Collections and Art > Collections > Militaria,140,0.1357142857142857,0.982713520526886,0.9999814033508301,5.971414089202881,0.9382856820290763,0.34451006884742086,0.977994048169681,0.33830456609576814
Allegro > Electronics > Photography > Studio Equipment,139,0.03597122302158273,0.8322620391845703,0.9999384880065918,5.007781982421875,0.6908123072997115,0.18501721476361818,0.8262314058893876,0.1193273820233493
Allegro > Kids > Toys > Military,139,0.08633093525179857,0.8763402104377747,0.9997730255126953,5.2236247062683105,0.6838835096937552,0.15620913587876367,0.8251434367337673,0.1562091358709061
Allegro > Electronics > Computers > VR Devices,139,0.06474820143884892,0.34674155712127686,0.9988729357719421,1.9761141538619995,0.22140585680661135,0.03252133043602618,0.34352403493236294,0.03252133043472978
"Allegro > Kids > Events, Parties > Invitations",137,0.5182481751824818,0.7633848786354065,0.9951850771903992,3.8057808876037598,0.4692824954700326,0.04303462351685147,0.6563291210327705,0.03307774376006124
Allegro > Automotive > Garage Tools and Equipment > Engine maintenance,134,0.05223880597014925,0.9881420731544495,0.9998959898948669,5.391224384307861,0.9234587676344862,0.03554080172583312,0.9775278559371606,0.018051045505787334
"Allegro > Sports and Travel > Travel > Sleeping Bags, Mattresses and Sleeping Pads",133,0.03759398496240601,0.88064044713974,0.999565601348877,4.417408466339111,0.725101952513743,0.04358435433840453,0.8745659648027635,0.024837431551991234
Allegro > Automotive > Garage Tools and Equipment > Pneumatic tools,133,0.06766917293233082,0.9316055774688721,0.9998433589935303,4.172872066497803,0.8300608521746764,0.1916106886569397,0.9257769051351046,0.19161068864216538
Allegro > Business and Services > Office and advertising > Drafting tools,132,0.6515151515151515,0.5020871162414551,0.9998199939727783,3.1232750415802,0.3916561184225045,0.15621821237854824,0.47784683288949903,0.15621821236920722
Allegro > Health > Oral hygiene > Toothbrush,132,0.10606060606060606,0.7849110960960388,0.9849540591239929,3.7846603393554688,0.492297064152767,0.012084924095550155,0.6935707479715347,0.012084924095068412
Allegro > Electronics > Computers > Power Strips and UPS,131,0.07633587786259542,0.7736138701438904,0.9869461059570312,3.999631881713867,0.5990316790648496,0.07550727851180863,0.7695450446077885,0.07550727850801049
Allegro > Supermarket > Groceries > Ready Meals,130,0.2076923076923077,0.9811760783195496,0.999699592590332,5.7893967628479,0.894551022368238,0.07994933320592268,0.9647192546954522,0.07994933319787952
Allegro > Sports and Travel > Travel > Travel Accessories,129,0.24806201550387597,0.9535678625106812,0.9999369978904724,4.886617660522461,0.8854062633182658,0.3010574531437611,0.953121349793072,0.1944494455032383
Allegro > Kids > School Supplies > Study Aids,129,0.17829457364341086,0.9885002970695496,0.9998900890350342,5.016831398010254,0.9414204736777007,0.03726579833401827,0.9838849555614383,0.03098130395242992
Allegro > Kids > Mother and Baby Accessories > Mother Accessories,128,0.1328125,0.9505386352539062,0.9999107122421265,6.070751190185547,0.8639014452914495,0.22040308278958154,0.9441915461793542,0.14233277101682854
Allegro > Sports and Travel > Water Sports > Diving,126,0.11904761904761904,0.963425874710083,0.999953031539917,5.602182388305664,0.8776558213504161,0.3431304530928569,0.9453750593321664,0.1943214472470454
Allegro > Culture and Entertainment > Musical Instruments > MIDI and Keyboard Instruments,124,0.23387096774193547,0.9465816020965576,0.9999191761016846,5.304930686950684,0.7991036818193491,0.24017483821529495,0.8994751514927033,0.24017483818935606
Allegro > Sports and Travel > Gym and Fitness > Training Accessories,124,0.008064516129032258,0.8458483815193176,0.9983878135681152,4.084251403808594,0.6868038378527265,0.061663312912347085,0.8457002096599149,0.061663312908659944
"Allegro > Kids > Events, Parties > Hair Accessories",123,0.14634146341463414,0.8665207028388977,0.999067485332489,4.063418388366699,0.7195409653254956,0.16091681758127568,0.8522434045628804,0.16091681757165371
Allegro > Sports and Travel > Martial Arts > Boxing,121,0.10743801652892562,0.8297713994979858,0.9991092681884766,5.427562236785889,0.665531583172571,0.12200429001899024,0.8163023640301602,0.10051568216022967
Allegro > Electronics > Computers > Optical Drives and Media,121,0.36363636363636365,0.7535061240196228,0.9951248168945312,3.6854374408721924,0.36959862590870446,0.09085178053518636,0.5015736453789325,0.06226862604477873
Allegro > Automotive > Garage Tools and Equipment > Wheels and tires maintenance,121,0.15702479338842976,0.9921326637268066,0.9999444484710693,5.822376251220703,0.9605784327136047,0.14252738714094704,0.9894584466603177,0.0780248944292558
Allegro > Kids > Garden Toys > Pools and Pool Toys,117,0.042735042735042736,0.9822961091995239,0.9995790123939514,5.703310012817383,0.9213940356304389,0.13412934356822437,0.9749620831929721,0.08822161921528383
Allegro > Home and Garden > Tools > Welders,117,0.1282051282051282,0.7380622625350952,0.9981592297554016,4.22639274597168,0.4106313865351129,0.08029895496958936,0.5666694360920507,0.08029895496478791
Allegro > Kids > Clothing > Accessories,117,0.3418803418803419,0.8562846183776855,0.9996954202651978,4.2772016525268555,0.7219041938789978,0.18966649895167206,0.8496297755811968,0.189666498940331
Allegro > Business and Services > Industry > Wholesale Offers,116,0.5603448275862069,0.792489230632782,0.9999659061431885,3.988337278366089,0.6752716581187017,0.254227598806818,0.7922129836575739,0.2542275987893596
Allegro > Sports and Travel > Military > Air Guns,113,0.20353982300884957,0.9947018623352051,0.9999611973762512,6.308722496032715,0.9726797130637634,0.1672283378934568,0.9931295503557256,0.13291742133932605
Allegro > Beauty > Manicure and pedicure > Acrylics and gels,112,0.09821428571428571,0.6415529251098633,0.9978002309799194,3.306495189666748,0.4762387702729536,0.12418547082440554,0.6211462196494852,0.1241854708181588
Allegro > Culture and Entertainment > Musical Instruments > Wind Instruments,112,0.16964285714285715,0.9941145181655884,0.9999786615371704,6.215395450592041,0.9693114377472772,0.2536477594763859,0.9915588860000882,0.25364775944359674
Allegro > Fashion > Jewelry and Watches > Wedding Jewelry,111,0.018018018018018018,0.3991434872150421,0.9969959259033203,1.0787289142608643,0.2756965393124641,0.05874356633533086,0.3982347266094104,0.058743566332989154
Allegro > Electronics > Photography > Memory Cards,110,0.01818181818181818,0.7590788006782532,0.9939991235733032,2.7248716354370117,0.49448276385141926,0.04433297948604062,0.682506309856068,0.02579806087842608
"Allegro > Sports and Travel > Fishing > Bags, Containers, Chairs",110,0.00909090909090909,0.7908285856246948,0.9997691512107849,5.046755313873291,0.6411850897998363,0.18149209092684299,0.7788101044568149,0.18149209091771362
"Allegro > Collections and Art > Antiques and Art > Clocks, Watches",109,0.5229357798165137,0.9554087519645691,0.9999614953994751,2.7771430015563965,0.82518537855641,0.11570049349493541,0.9293466746260267,0.08224532809984852
Allegro > Collections and Art > Collections > Banknotes,107,0.1308411214953271,0.9815400838851929,0.997601330280304,6.059552192687988,0.7238522473502886,0.04499624110380253,0.8730850030328625,0.02889527311971619
Allegro > Health > Specialized Medical Equipment > Sterilization and Disinfection,107,0.102803738317757,0.8903064727783203,0.9995748400688171,5.230320453643799,0.7550713581397772,0.11527967801368258,0.8867083548385406,0.11527967800678947
"Allegro > Automotive > Garage Tools and Equipment > Maintenance of oils, fuels and lubricants",105,0.05714285714285714,0.9256658554077148,0.999893844127655,5.415369987487793,0.7997726438751913,0.18042337777960835,0.908622632140205,0.1479064647075853
Allegro > Sports and Travel > Water Sports > Swimming,104,0.09615384615384616,0.8672466278076172,0.998923122882843,4.909878730773926,0.7320714949419342,0.17805389894293994,0.8588041135898004,0.17805389893071252
Allegro > Kids > Garden Toys > Houses and Tents,104,0.07692307692307693,0.7631124258041382,0.9977010488510132,4.527939319610596,0.5642071190645779,0.06623535316235502,0.7423434824897692,0.06623535315971467
Allegro > Electronics > Photography > Optical Equipment,102,0.058823529411764705,0.8405150771141052,0.9998825192451477,5.56469202041626,0.6408906365947806,0.17350463212148498,0.7799535072317311,0.157129779786022
Allegro > Business and Services > Industry > Professional Cleaning Equipment,101,0.09900990099009901,0.9916596412658691,0.999918520450592,4.731498718261719,0.9615672700066289,0.1009327058522532,0.9900964793592396,0.09979209479278603
Allegro > Home and Garden > Furniture > Kid's Room,99,0.25252525252525254,0.959782063961029,0.9999398589134216,4.241011619567871,0.8845630524361803,0.15325639385909584,0.9582154612348537,0.12463808571185395
Allegro > Supermarket > Groceries > Sugar and Sweeteners,98,0.15306122448979592,0.9822371602058411,0.9994774460792542,5.762258052825928,0.8919145788684668,0.09577240371742463,0.9631095400878361,0.09577240370778961
Allegro > Kids > Car Seats > Accessories,96,0.15625,0.9888998866081238,0.9998236298561096,4.557272911071777,0.9069570097164855,0.09074669238233746,0.9698222111910582,0.06309852386383684
Allegro > Sports and Travel > Travel > Travel Furniture,96,0.20833333333333334,0.9519767761230469,0.999751091003418,4.241830825805664,0.8565951756070612,0.07021912333210543,0.9478764062126478,0.04046103434172565
Allegro > Health > Dermatological cosmetics > Body Dermatological Cosmetics,95,0.14736842105263157,0.9933910369873047,0.9996519684791565,3.869260787963867,0.9509431607523401,0.045944275552414975,0.986984646320343,0.031404759259444526
Allegro > Electronics > Consoles and Gaming Machines > Nintendo Switch,95,0.6526315789473685,0.7106855511665344,0.9584106206893921,4.118971824645996,0.3267074472404195,0.016948520538377428,0.5054418915196469,0.016948520537524887
Allegro > Sports and Travel > Bicycles and Accessories > Bikes,94,0.23404255319148937,0.8316347002983093,0.9986783862113953,4.860215663909912,0.6058970904373323,0.07909884471164466,0.7757228828491048,0.07909884470691497
Allegro > Supermarket > Groceries > Vegan and Vegetarian Products,91,0.18681318681318682,0.971724808216095,0.9996273517608643,5.674800872802734,0.8921860931442258,0.07509561497855452,0.9640821637688102,0.0485812067503001
Allegro > Home and Garden > Garden > Non-woven Agrotextiles and Accessories,90,0.34444444444444444,0.7949684262275696,0.9983723759651184,4.818788528442383,0.5749216625922468,0.038538348621571725,0.7614655415217082,0.03853834862003547
Allegro > Sports and Travel > Running > Clothes,90,0.011111111111111112,0.9021199345588684,0.9993432760238647,3.860222816467285,0.7841330946093847,0.1605004396333755,0.8996990945604113,0.12964259144487103
Allegro > Beauty > Fragrance > Sets,89,0.2247191011235955,0.9340638518333435,0.9972114562988281,3.9702939987182617,0.755850954644506,0.01433407138669067,0.8970437853523854,0.014334071386119269
Allegro > Home and Garden > Construction Work and Equipment > Work at Heights,87,0.45977011494252873,0.9385227560997009,0.9993131756782532,5.628473281860352,0.814846256056559,0.17738719227224398,0.9185075074776836,0.17738719226332111
Allegro > Sports and Travel > Military > ASG,87,0.09195402298850575,0.9716699719429016,0.9999687075614929,5.561862945556641,0.915202852832576,0.21893132793201747,0.9711755767635916,0.21893132791892653
Allegro > Beauty > Care > Intimate hygiene,87,0.06896551724137931,0.9173329472541809,0.9998672008514404,5.6129302978515625,0.7876212157213331,0.1373404154917844,0.904994371293605,0.13734041548357218
